battery_id,cycle,observed,predicted,feature_set,length,baseline
3,186,0.9954418813752506,0.9955636721673243,M2,50,TS
3,187,0.9953844260642624,0.9955143012514743,M2,50,TS
3,188,0.9953396535246629,0.99547123257736,M2,50,TS
3,189,0.9953058687211954,0.9954345137387117,M2,50,TS
3,190,0.9952704270164792,0.9953989599058005,M2,50,TS
3,191,0.9952322818676387,0.9953770141602986,M2,50,TS
3,192,0.9951643814803146,0.9953288300743236,M2,50,TS
3,193,0.995099388061318,0.9952592695265164,M2,50,TS
3,194,0.9950507740559454,0.9952085813476123,M2,50,TS
3,195,0.9950369504778394,0.9951323287350242,M2,50,TS
3,196,0.9950429987886786,0.9950790331637164,M2,50,TS
3,197,0.9950691480067563,0.9950279854388802,M2,50,TS
3,198,0.9951153981320696,0.9949791855605127,M2,50,TS
3,199,0.9951817491646184,0.994932633528614,M2,50,TS
3,200,0.9952682011044028,0.9948883293431839,M2,50,TS
4,151,0.9767030436512549,0.9806632215993146,M2,50,TS
4,152,0.976800964527353,0.9805231436255339,M2,50,TS
4,153,0.976863456319432,0.9803802198174657,M2,50,TS
4,154,0.9768905190274921,0.9802344501751101,M2,50,TS
4,155,0.9768821526515331,0.9800858346984671,M2,50,TS
4,156,0.9768383571915578,0.9799343733875396,M2,50,TS
4,157,0.9771008112729221,0.9797782797987498,M2,50,TS
4,158,0.9766433462641386,0.9796295151996967,M2,50,TS
4,159,0.9764710655576234,0.9794717318102231,M2,50,TS
4,160,0.9761497056640729,0.979312326397341,M2,50,TS
4,161,0.9759204878059102,0.9791485639593632,M2,50,TS
4,162,0.9755304826807375,0.9789649525325271,M2,50,TS
4,163,0.9752868250272246,0.978783163445795,M2,50,TS
4,164,0.9751039310436997,0.9786178296574258,M2,50,TS
4,165,0.9748326994872825,0.9784657035856933,M2,50,TS
4,166,0.9745956570849166,0.9783286003637359,M2,50,TS
4,167,0.9745201302249025,0.978195979934234,M2,50,TS
4,168,0.9746065450471004,0.9780775833428715,M2,50,TS
4,169,0.9742718804716919,0.9779523321015051,M2,50,TS
4,170,0.9737456352786511,0.9778346704490987,M2,50,TS
4,171,0.9733758712277756,0.977676323165703,M2,50,TS
4,172,0.973068728226699,0.9774880177936209,M2,50,TS
4,173,0.9727661577049508,0.9773165887677456,M2,50,TS
4,174,0.9726141495290563,0.977146701424967,M2,50,TS
4,175,0.9727118741969064,0.9769856024799678,M2,50,TS
4,176,0.9721794294905961,0.9768359238036782,M2,50,TS
4,177,0.9718954140115266,0.9767033846249551,M2,50,TS
4,178,0.9719018732784592,0.9765844464007625,M2,50,TS
4,179,0.9714335255198636,0.9764782781624768,M2,50,TS
4,180,0.9711578846154274,0.9763769737431205,M2,50,TS
4,181,0.9710944722638326,0.9762560912991292,M2,50,TS
4,182,0.9712193875545372,0.9761304452006727,M2,50,TS
4,183,0.9713507159747161,0.9760035660553218,M2,50,TS
4,184,0.9712892944760729,0.9758627703698547,M2,50,TS
4,185,0.9712462147908485,0.9757162698162636,M2,50,TS
4,186,0.9705731539231293,0.9755576345499392,M2,50,TS
4,187,0.970208754222414,0.9753917833066247,M2,50,TS
4,188,0.969988760236854,0.9752287455183702,M2,50,TS
4,189,0.9696206096996185,0.9750760681619735,M2,50,TS
4,190,0.9694751194696738,0.9749189564133801,M2,50,TS
4,191,0.9694240710464628,0.9747728171635313,M2,50,TS
4,192,0.969427668334244,0.9745986380404269,M2,50,TS
4,193,0.9693133233696938,0.9744062803719833,M2,50,TS
4,194,0.9689956572497094,0.9742381674079815,M2,50,TS
4,195,0.9687059737372188,0.9740449768041717,M2,50,TS
4,196,0.9684807897997224,0.9738733547087324,M2,50,TS
4,197,0.9682473872035253,0.9737046726943741,M2,50,TS
4,198,0.9680057659486249,0.9735389307610945,M2,50,TS
4,199,0.9677559260350211,0.9733761289088934,M2,50,TS
4,200,0.9674978674627139,0.9732162671377708,M2,50,TS
6,151,0.996214505768315,0.9958056766130645,M2,50,TS
6,152,0.9961152328406796,0.9957764822221752,M2,50,TS
6,153,0.9960290888322142,0.9957432182756832,M2,50,TS
6,154,0.995956073742919,0.9957058847735889,M2,50,TS
6,155,0.9958961875727937,0.995664481715892,M2,50,TS
6,156,0.9958494303218418,0.9956190091025953,M2,50,TS
6,157,0.9958599118207982,0.9955752885594856,M2,50,TS
6,158,0.9958456437304972,0.9955211681267252,M2,50,TS
6,159,0.9957704044573623,0.9954668219971232,M2,50,TS
6,160,0.9958367240092967,0.9954035206042162,M2,50,TS
6,161,0.9957092218587607,0.9953430542270119,M2,50,TS
6,162,0.9956523449446865,0.9952565560916229,M2,50,TS
6,163,0.9955662274306651,0.99517645053018,M2,50,TS
6,164,0.9955560027793754,0.9951125168048963,M2,50,TS
6,165,0.9955269016238708,0.9950600415043012,M2,50,TS
6,166,0.995515275555934,0.9950231187291235,M2,50,TS
6,167,0.995481363117343,0.9949955114797875,M2,50,TS
6,168,0.9952872254157735,0.9949903939067101,M2,50,TS
6,169,0.9952152259768224,0.99496451177396,M2,50,TS
6,170,0.9950931560869628,0.9949427355537309,M2,50,TS
6,171,0.994966603957919,0.9948839504582266,M2,50,TS
6,172,0.9949506503891471,0.9947936949032598,M2,50,TS
6,173,0.9949255045077805,0.994720820460663,M2,50,TS
6,174,0.9949507524984647,0.9946520174880749,M2,50,TS
6,175,0.9949436995335101,0.9945992264756791,M2,50,TS
6,176,0.9948553452856492,0.99454397238157,M2,50,TS
6,177,0.994861288992555,0.9945098729549531,M2,50,TS
6,178,0.9947635411372995,0.9944996209837703,M2,50,TS
6,179,0.9947687327438571,0.9944875251546758,M2,50,TS
6,180,0.9946547175698341,0.9944883754779328,M2,50,TS
6,181,0.9947522146500036,0.9944694115253528,M2,50,TS
6,182,0.9947288419621603,0.9944535447099715,M2,50,TS
6,183,0.9946594190966497,0.9944378593658646,M2,50,TS
6,184,0.9946131352370858,0.9944026879792873,M2,50,TS
6,185,0.9945569067396691,0.9943624683772191,M2,50,TS
6,186,0.9944554226729967,0.9942950903585149,M2,50,TS
6,187,0.994525445824341,0.9942239202817025,M2,50,TS
6,188,0.9945312995670903,0.9941609901644342,M2,50,TS
6,189,0.9945035238085205,0.9941055607229734,M2,50,TS
6,190,0.9944937350335686,0.9940507916874204,M2,50,TS
6,191,0.994511069552142,0.9940088332696222,M2,50,TS
6,192,0.994354548788215,0.9939443822625742,M2,50,TS
6,193,0.9942082877615992,0.9938583928973663,M2,50,TS
6,194,0.9940660638765035,0.9937915758238048,M2,50,TS
6,195,0.9939285246499441,0.9937000101421437,M2,50,TS
6,196,0.9937872031503167,0.9936319642630198,M2,50,TS
6,197,0.9936459653173575,0.9935666752661897,M2,50,TS
6,198,0.9935048111510638,0.9935041431516508,M2,50,TS
6,199,0.9933637406514356,0.9934443679194033,M2,50,TS
6,200,0.9932227538184729,0.993387349569447,M2,50,TS
7,151,0.9944063753831374,0.9985478014857255,M2,50,TS
7,152,0.9943518838933064,0.9985408451302548,M2,50,TS
7,153,0.9942924744859969,0.9985302818117272,M2,50,TS
7,154,0.994228147161209,0.9985161115301426,M2,50,TS
7,155,0.9941589019189425,0.998498334285501,M2,50,TS
7,156,0.9940847387592003,0.9984769500778057,M2,50,TS
7,157,0.9939822863795954,0.9984596193785737,M2,50,TS
7,158,0.9939045656069894,0.9984304181127843,M2,50,TS
7,159,0.9938651951227415,0.9983984986470892,M2,50,TS
7,160,0.9938035718599496,0.9983618367155797,M2,50,TS
7,161,0.9937610515371789,0.9983225089203784,M2,50,TS
7,162,0.9937122760542119,0.9982589513645895,M2,50,TS
7,163,0.9936117741640667,0.9982024495307319,M2,50,TS
7,164,0.9935157799849212,0.9981640181158019,M2,50,TS
7,165,0.9934154307549953,0.9981366548782238,M2,50,TS
7,166,0.9932585301429073,0.9981268047382839,M2,50,TS
7,167,0.9930649007415475,0.9981267555947242,M2,50,TS
7,168,0.9929202850425868,0.9981438775053519,M2,50,TS
7,169,0.9927678083195293,0.9981434391177553,M2,50,TS
7,170,0.9926517468134011,0.9981448886911335,M2,50,TS
7,171,0.9925164540284324,0.9981095528958751,M2,50,TS
7,172,0.9924355058928396,0.9980440772804959,M2,50,TS
7,173,0.9922633449048571,0.9979981652587716,M2,50,TS
7,174,0.9921366744906839,0.997956478948612,M2,50,TS
7,175,0.9920620457932743,0.9979287150985355,M2,50,TS
7,176,0.991960224684306,0.9978969780096514,M2,50,TS
7,177,0.9917807998494718,0.9978909225316629,M2,50,TS
7,178,0.991696715556144,0.9979037639321284,M2,50,TS
7,179,0.9916208230145287,0.9979171253195189,M2,50,TS
7,180,0.9915485975755082,0.9979403853096553,M2,50,TS
7,181,0.9915041139511117,0.9979484969292532,M2,50,TS
7,182,0.991437678959813,0.9979572014487328,M2,50,TS
7,183,0.9913197670728469,0.9979662668558472,M2,50,TS
7,184,0.9912539511914851,0.9979550211632982,M2,50,TS
7,185,0.9912096475888834,0.997937892699021,M2,50,TS
7,186,0.9911403242141177,0.9978928629436852,M2,50,TS
7,187,0.9909881512914112,0.997850634772746,M2,50,TS
7,188,0.9909081017447054,0.9978132308272174,M2,50,TS
7,189,0.9908380250579897,0.9977821926093936,M2,50,TS
7,190,0.9907348827758002,0.9977531289356617,M2,50,TS
7,191,0.990680910982181,0.9977363904496929,M2,50,TS
7,192,0.9905315571703812,0.9976950264821272,M2,50,TS
7,193,0.9903770005332686,0.9976324506267508,M2,50,TS
7,194,0.9902430059030527,0.997588665663582,M2,50,TS
7,195,0.9901456260555439,0.9975191950932375,M2,50,TS
7,196,0.9900206122761921,0.9974739725036728,M2,50,TS
7,197,0.9898951591915459,0.997431531189213,M2,50,TS
7,198,0.9897692668016028,0.9973918711498554,M2,50,TS
7,199,0.9896429351063629,0.9973549923855999,M2,50,TS
7,200,0.9895161641058261,0.9973208948964465,M2,50,TS
8,151,0.9894562866939769,0.9954798852346258,M2,50,TS
8,152,0.9892869391809709,0.9954462039673254,M2,50,TS
8,153,0.9891264737722718,0.9954085656025332,M2,50,TS
8,154,0.9889748904678795,0.9953669701402493,M2,50,TS
8,155,0.9888321892677938,0.9953214175804735,M2,50,TS
8,156,0.9886983701720182,0.9952719079232086,M2,50,TS
8,157,0.988612998135234,0.9952244085997403,M2,50,TS
8,158,0.9884657605265808,0.9951674094600219,M2,50,TS
8,159,0.9883221445484542,0.9951085402578734,M2,50,TS
8,160,0.9881996969985829,0.9950438133991785,M2,50,TS
8,161,0.988043425315414,0.9949778012354723,M2,50,TS
8,162,0.9878153619489983,0.9948893655043447,M2,50,TS
8,163,0.987663659807816,0.9948046490940831,M2,50,TS
8,164,0.9875156075605755,0.9947379659407656,M2,50,TS
8,165,0.9873270466649591,0.9946832776822211,M2,50,TS
8,166,0.9871873160367632,0.9946433574474364,M2,50,TS
8,167,0.9870762836454232,0.994611471360965,M2,50,TS
8,168,0.9869386436403,0.9945986440838983,M2,50,TS
8,169,0.9867927268027747,0.9945683759570048,M2,50,TS
8,170,0.9866505942191186,0.9945408330270817,M2,50,TS
8,171,0.9865007607244951,0.9944763439777637,M2,50,TS
8,172,0.986302968780101,0.9943844267384359,M2,50,TS
8,173,0.9861435659453623,0.9943086890085516,M2,50,TS
8,174,0.9859508344567336,0.9942391652496781,M2,50,TS
8,175,0.9857170247032094,0.9941858767724788,M2,50,TS
8,176,0.9854989411486601,0.9941276185995591,M2,50,TS
8,177,0.9853378399000858,0.9940915024325325,M2,50,TS
8,178,0.9851822150143007,0.9940764589399665,M2,50,TS
8,179,0.98501998496841,0.9940623669096348,M2,50,TS
8,180,0.9849044471712944,0.9940569954206752,M2,50,TS
8,181,0.9848004012787525,0.9940369400949205,M2,50,TS
8,182,0.9846632874079718,0.9940177259338617,M2,50,TS
8,183,0.9845620324189641,0.9939966092999182,M2,50,TS
8,184,0.9844446166266216,0.9939570012375336,M2,50,TS
8,185,0.9842672291286316,0.9939136077060521,M2,50,TS
8,186,0.9840657585920585,0.9938424719493684,M2,50,TS
8,187,0.983908876419124,0.9937708243325607,M2,50,TS
8,188,0.9837450136174848,0.9937059617388811,M2,50,TS
8,189,0.9835390637644426,0.9936487995730127,M2,50,TS
8,190,0.9833286628583462,0.993592872311418,M2,50,TS
8,191,0.9831152377668357,0.9935505397275363,M2,50,TS
8,192,0.9828710927346475,0.9934820183509416,M2,50,TS
8,193,0.9826470558178269,0.9933917049865015,M2,50,TS
8,194,0.9824686223560679,0.9933195131477841,M2,50,TS
8,195,0.9822446928402246,0.9932238329571333,M2,50,TS
8,196,0.9820476556594568,0.9931509075848355,M2,50,TS
8,197,0.9818597827823277,0.9930805100043649,M2,50,TS
8,198,0.9816810742088343,0.9930126402157191,M2,50,TS
8,199,0.981511529938977,0.992947298218898,M2,50,TS
8,200,0.9813511499727554,0.9928844840139015,M2,50,TS
12,151,0.9964391412129527,0.9952494089923328,M2,50,TS
12,152,0.996449271339672,0.9952111127173559,M2,50,TS
12,153,0.9964508346170283,0.9951693026508421,M2,50,TS
12,154,0.9964438310450218,0.9951239787927917,M2,50,TS
12,155,0.9964282606236524,0.9950751411432042,M2,50,TS
12,156,0.9964041233529233,0.9950227897020827,M2,50,TS
12,157,0.9963733833269217,0.9949739524263134,M2,50,TS
12,158,0.9963272920330408,0.9949142376459661,M2,50,TS
12,159,0.9962954253265817,0.9948524386574281,M2,50,TS
12,160,0.9962317083567527,0.9947861424826182,M2,50,TS
12,161,0.996195685495121,0.994716956181714,M2,50,TS
12,162,0.9961588400405574,0.9946233712870526,M2,50,TS
12,163,0.9960993853386355,0.9945361047868411,M2,50,TS
12,164,0.9960167875370655,0.9944676275137914,M2,50,TS
12,165,0.9959439058471578,0.9944098525826328,M2,50,TS
12,166,0.9958358179690385,0.9943690455320042,M2,50,TS
12,167,0.9957187800079623,0.9943373435522538,M2,50,TS
12,168,0.9956256062307962,0.994323470275337,M2,50,TS
12,169,0.9955638034557666,0.9942910087770688,M2,50,TS
12,170,0.995517288368672,0.9942609810905195,M2,50,TS
12,171,0.9955193786141443,0.9941924044179703,M2,50,TS
12,172,0.9954981882957448,0.9940956659674516,M2,50,TS
12,173,0.9954579803391037,0.994016641994783,M2,50,TS
12,174,0.9954238374706464,0.9939428643409394,M2,50,TS
12,175,0.995400931370721,0.9938840732671439,M2,50,TS
12,176,0.9953770856030706,0.9938206102774308,M2,50,TS
12,177,0.9953392362431142,0.993781208313849,M2,50,TS
12,178,0.9953084427222629,0.9937630037450873,M2,50,TS
12,179,0.9952961128171749,0.9937450445023329,M2,50,TS
12,180,0.99530106766799,0.9937366541803124,M2,50,TS
12,181,0.9952783788360806,0.9937145304865652,M2,50,TS
12,182,0.9952234549725187,0.9936932661518687,M2,50,TS
12,183,0.9951648897320904,0.9936711383084483,M2,50,TS
12,184,0.9951172409488205,0.993629748244431,M2,50,TS
12,185,0.9950643536166401,0.9935831589025703,M2,50,TS
12,186,0.9950033249822401,0.9935081940373303,M2,50,TS
12,187,0.9949131124957803,0.9934346578466838,M2,50,TS
12,188,0.9948103844069475,0.9933681376116977,M2,50,TS
12,189,0.9947515845784494,0.9933071110728415,M2,50,TS
12,190,0.9947036933144273,0.9932469291962166,M2,50,TS
12,191,0.9946534388496556,0.9932004122781939,M2,50,TS
12,192,0.9946082764806821,0.9931266648217291,M2,50,TS
12,193,0.9945468720668882,0.9930319770565241,M2,50,TS
12,194,0.9945116759637709,0.9929559438879817,M2,50,TS
12,195,0.9944588077055738,0.9928556014388162,M2,50,TS
12,196,0.9944023791897465,0.9927789053731451,M2,50,TS
12,197,0.994339854015007,0.992705137056887,M2,50,TS
12,198,0.994271232181353,0.992634296490039,M2,50,TS
12,199,0.9941965136887845,0.9925663836726011,M2,50,TS
12,200,0.9941156985373015,0.9925013986045734,M2,50,TS
13,151,0.9971218402728154,0.995999231845473,M2,50,TS
13,152,0.997125411021877,0.9959659826989481,M2,50,TS
13,153,0.9971229622682198,0.9959291549744796,M2,50,TS
13,154,0.9971144940118436,0.9958887486720679,M2,50,TS
13,155,0.9971000062527485,0.9958447637917125,M2,50,TS
13,156,0.9970794989909375,0.9957972003334165,M2,50,TS
13,157,0.9970426935251744,0.9957533305710283,M2,50,TS
13,158,0.9970120287572352,0.9956981641273093,M2,50,TS
13,159,0.9969747483554201,0.9956414084003355,M2,50,TS
13,160,0.9969483991395283,0.9955790531136741,M2,50,TS
13,161,0.9969110441392823,0.9955148237062644,M2,50,TS
13,162,0.9968554234616301,0.9954267541778171,M2,50,TS
13,163,0.9967727646811086,0.9953450638459566,M2,50,TS
13,164,0.9966715256409413,0.9952820038280334,M2,50,TS
13,165,0.9965957220405769,0.9952292554864615,M2,50,TS
13,166,0.9965182877753898,0.9951925791996942,M2,50,TS
13,167,0.9964408373216866,0.995164705682312,M2,50,TS
13,168,0.996360574441506,0.9951553108771272,M2,50,TS
13,169,0.9963313767031219,0.9951269061843381,M2,50,TS
13,170,0.9963210302726416,0.9951008410155795,M2,50,TS
13,171,0.9962985218915089,0.995037883321916,M2,50,TS
13,172,0.9962485884144738,0.9949469402642074,M2,50,TS
13,173,0.9961874524844941,0.9948734666983502,M2,50,TS
13,174,0.9961345121000279,0.9948051637022799,M2,50,TS
13,175,0.9961303098675913,0.9947508340769844,M2,50,TS
13,176,0.9960950315914081,0.9946926879939788,M2,50,TS
13,177,0.9960719868016161,0.9946578591595339,M2,50,TS
13,178,0.9960434895446866,0.994644442381876,M2,50,TS
13,179,0.9960460676752122,0.9946309903435683,M2,50,TS
13,180,0.9960497643446751,0.9946274524690653,M2,50,TS
13,181,0.9960063775909416,0.9946107105672999,M2,50,TS
13,182,0.9959622485718815,0.9945940007918379,M2,50,TS
13,183,0.9958959250976375,0.9945768796364601,M2,50,TS
13,184,0.9958618036440439,0.9945399994489869,M2,50,TS
13,185,0.995846187414138,0.9944973277212282,M2,50,TS
13,186,0.9957957726569031,0.994427111972021,M2,50,TS
13,187,0.9957415155335627,0.9943576349928638,M2,50,TS
13,188,0.9956964933022042,0.99429455996213,M2,50,TS
13,189,0.9956549610085865,0.9942380249074514,M2,50,TS
13,190,0.9956421171713961,0.9941818765628143,M2,50,TS
13,191,0.9956152225775323,0.9941396387586721,M2,50,TS
13,192,0.9955648706054869,0.994070984485483,M2,50,TS
13,193,0.9954959882519252,0.9939814941871473,M2,50,TS
13,194,0.995440178124885,0.993910966807453,M2,50,TS
13,195,0.9953727857710697,0.9938160486837411,M2,50,TS
13,196,0.9953265384190831,0.9937440698774631,M2,50,TS
13,197,0.9952828626347129,0.9936747897645697,M2,50,TS
13,198,0.9952417584179565,0.9936082083450583,M2,50,TS
13,199,0.9952032257688137,0.9935443256189288,M2,50,TS
13,200,0.9951672646872847,0.993483141586181,M2,50,TS
15,151,0.9962252605469409,0.995652799325089,M2,50,TS
15,152,0.9962208125930392,0.9956171447180447,M2,50,TS
15,153,0.9962118183194908,0.9955778735113733,M2,50,TS
15,154,0.9961982777262959,0.9955349857050747,M2,50,TS
15,155,0.9961801908134543,0.9954884812991488,M2,50,TS
15,156,0.996157557580969,0.9954383602935987,M2,50,TS
15,157,0.9961330561512289,0.995391608823648,M2,50,TS
15,158,0.9961030139082411,0.9953337730960801,M2,50,TS
15,159,0.9960483729312696,0.9952748347136371,M2,50,TS
15,160,0.9960004961472655,0.9952104080494923,M2,50,TS
15,161,0.9959293724948286,0.9951444044911504,M2,50,TS
15,162,0.9958335335644611,0.9950546519872374,M2,50,TS
15,163,0.9957205996053304,0.9949710590228682,M2,50,TS
15,164,0.9956044966238953,0.9949057296360234,M2,50,TS
15,165,0.9954812809233828,0.9948515382615086,M2,50,TS
15,166,0.9953984102161108,0.9948123671224192,M2,50,TS
15,167,0.9953439525691803,0.9947813188278095,M2,50,TS
15,168,0.995329457996333,0.9947676748547921,M2,50,TS
15,169,0.9952733207454667,0.9947373419320106,M2,50,TS
15,170,0.9952518136326842,0.9947089458876842,M2,50,TS
15,171,0.9952051757086207,0.9946439228328,M2,50,TS
15,172,0.995132271609668,0.9945508381466917,M2,50,TS
15,173,0.995060842996885,0.9944749280351696,M2,50,TS
15,174,0.9950070180486855,0.9944039613345294,M2,50,TS
15,175,0.9949476593639104,0.9943483939164232,M2,50,TS
15,176,0.994932851648315,0.9942870162194625,M2,50,TS
15,177,0.9949255098219727,0.9942491258096107,M2,50,TS
15,178,0.9949214325530107,0.9942324942490494,M2,50,TS
15,179,0.9949097971769096,0.9942167893558287,M2,50,TS
15,180,0.9948833397107228,0.994211452818565,M2,50,TS
15,181,0.9948059503284219,0.9941929903622018,M2,50,TS
15,182,0.9947249757270282,0.9941746467696359,M2,50,TS
15,183,0.9946328188777054,0.9941556249271747,M2,50,TS
15,184,0.994556640269802,0.9941172274198641,M2,50,TS
15,185,0.9944566820527307,0.9940741116346272,M2,50,TS
15,186,0.9944022573565555,0.9940012940413899,M2,50,TS
15,187,0.9943491582095565,0.9939291100058689,M2,50,TS
15,188,0.9942834853639416,0.993863924750097,M2,50,TS
15,189,0.9942423860416657,0.9938047318169286,M2,50,TS
15,190,0.9941943633012958,0.99374683993335,M2,50,TS
15,191,0.9941214406260783,0.9937031725554185,M2,50,TS
15,192,0.9940644165797171,0.9936320247965622,M2,50,TS
15,193,0.9939849550593147,0.9935401108782866,M2,50,TS
15,194,0.9939132663788257,0.9934673143345653,M2,50,TS
15,195,0.9938551810527687,0.993369431990467,M2,50,TS
15,196,0.9937969359266035,0.9932950844621612,M2,50,TS
15,197,0.9937438760109061,0.9932233733478054,M2,50,TS
15,198,0.9936960013056741,0.9931542986473973,M2,50,TS
15,199,0.9936533118109079,0.9930878603609367,M2,50,TS
15,200,0.993615807526607,0.9930240584884235,M2,50,TS
17,151,0.9980876584157506,0.9968293437493422,M2,50,TS
17,152,0.9981352042733159,0.9968041206370792,M2,50,TS
17,153,0.9981566729266981,0.9967758328691269,M2,50,TS
17,154,0.998152064375897,0.9967444804454851,M2,50,TS
17,155,0.9981213786209127,0.9967100633661541,M2,50,TS
17,156,0.9980646156617479,0.9966725816311366,M2,50,TS
17,157,0.9979494545663445,0.9966399027909961,M2,50,TS
17,158,0.9979097161329462,0.9965940939760064,M2,50,TS
17,159,0.9979176121027216,0.9965453222898712,M2,50,TS
17,160,0.9977559841524373,0.9964955795674957,M2,50,TS
17,161,0.9977519595499136,0.9964396298972414,M2,50,TS
17,162,0.9977688485147062,0.9963587868105138,M2,50,TS
17,163,0.9978168947376731,0.9962828542670945,M2,50,TS
17,164,0.9978755313898338,0.996224822728016,M2,50,TS
17,165,0.9979888789109685,0.9961763473320281,M2,50,TS
17,166,0.9980966942905272,0.996144059829933,M2,50,TS
17,167,0.9980050167181996,0.9961257203161765,M2,50,TS
17,168,0.9980279963497212,0.9961228629773433,M2,50,TS
