battery_id,cycle,SOH_pred,policy
10,176,0.9962493368365977,5C_67PER_4C_NEWSTRUCTURE
10,177,0.9962124723296037,5C_67PER_4C_NEWSTRUCTURE
10,178,0.9961756078226097,5C_67PER_4C_NEWSTRUCTURE
10,179,0.9961387433156157,5C_67PER_4C_NEWSTRUCTURE
10,180,0.9961018788086218,5C_67PER_4C_NEWSTRUCTURE
10,181,0.9960650143016277,5C_67PER_4C_NEWSTRUCTURE
10,182,0.9960281497946338,5C_67PER_4C_NEWSTRUCTURE
10,183,0.9959912852876398,5C_67PER_4C_NEWSTRUCTURE
10,184,0.9959544207806459,5C_67PER_4C_NEWSTRUCTURE
10,185,0.9959175562736519,5C_67PER_4C_NEWSTRUCTURE
10,186,0.9958806917666578,5C_67PER_4C_NEWSTRUCTURE
10,187,0.9958438272596639,5C_67PER_4C_NEWSTRUCTURE
10,188,0.9958069627526699,5C_67PER_4C_NEWSTRUCTURE
10,189,0.995770098245676,5C_67PER_4C_NEWSTRUCTURE
10,190,0.9957332337386819,5C_67PER_4C_NEWSTRUCTURE
10,191,0.995696369231688,5C_67PER_4C_NEWSTRUCTURE
10,192,0.995659504724694,5C_67PER_4C_NEWSTRUCTURE
10,193,0.9956226402177,5C_67PER_4C_NEWSTRUCTURE
10,194,0.9955857757107061,5C_67PER_4C_NEWSTRUCTURE
10,195,0.995548911203712,5C_67PER_4C_NEWSTRUCTURE
10,196,0.9955120466967181,5C_67PER_4C_NEWSTRUCTURE
10,197,0.9954751821897241,5C_67PER_4C_NEWSTRUCTURE
10,198,0.9954383176827302,5C_67PER_4C_NEWSTRUCTURE
10,199,0.9954014531757361,5C_67PER_4C_NEWSTRUCTURE
10,200,0.9953645886687421,5C_67PER_4C_NEWSTRUCTURE
11,151,0.9967856710790514,5_3C_54PER_4C_NEWSTRUCTURE
11,152,0.9967523002251938,5_3C_54PER_4C_NEWSTRUCTURE
11,153,0.9967189293713361,5_3C_54PER_4C_NEWSTRUCTURE
11,154,0.9966855585174784,5_3C_54PER_4C_NEWSTRUCTURE
11,155,0.9966521876636208,5_3C_54PER_4C_NEWSTRUCTURE
11,156,0.9966188168097632,5_3C_54PER_4C_NEWSTRUCTURE
11,157,0.9965854459559055,5_3C_54PER_4C_NEWSTRUCTURE
11,158,0.9965520751020479,5_3C_54PER_4C_NEWSTRUCTURE
11,159,0.9965187042481902,5_3C_54PER_4C_NEWSTRUCTURE
11,160,0.9964853333943325,5_3C_54PER_4C_NEWSTRUCTURE
11,161,0.996451962540475,5_3C_54PER_4C_NEWSTRUCTURE
11,162,0.9964185916866173,5_3C_54PER_4C_NEWSTRUCTURE
11,163,0.9963852208327596,5_3C_54PER_4C_NEWSTRUCTURE
11,164,0.996351849978902,5_3C_54PER_4C_NEWSTRUCTURE
11,165,0.9963184791250443,5_3C_54PER_4C_NEWSTRUCTURE
11,166,0.9962851082711867,5_3C_54PER_4C_NEWSTRUCTURE
11,167,0.9962517374173291,5_3C_54PER_4C_NEWSTRUCTURE
11,168,0.9962183665634714,5_3C_54PER_4C_NEWSTRUCTURE
11,169,0.9961849957096137,5_3C_54PER_4C_NEWSTRUCTURE
11,170,0.9961516248557561,5_3C_54PER_4C_NEWSTRUCTURE
11,171,0.9961182540018985,5_3C_54PER_4C_NEWSTRUCTURE
11,172,0.9960848831480408,5_3C_54PER_4C_NEWSTRUCTURE
11,173,0.9960515122941832,5_3C_54PER_4C_NEWSTRUCTURE
11,174,0.9960181414403255,5_3C_54PER_4C_NEWSTRUCTURE
11,175,0.9959847705864678,5_3C_54PER_4C_NEWSTRUCTURE
11,176,0.9959513997326103,5_3C_54PER_4C_NEWSTRUCTURE
11,177,0.9959180288787526,5_3C_54PER_4C_NEWSTRUCTURE
11,178,0.9958846580248949,5_3C_54PER_4C_NEWSTRUCTURE
11,179,0.9958512871710373,5_3C_54PER_4C_NEWSTRUCTURE
11,180,0.9958179163171796,5_3C_54PER_4C_NEWSTRUCTURE
11,181,0.995784545463322,5_3C_54PER_4C_NEWSTRUCTURE
11,182,0.9957511746094644,5_3C_54PER_4C_NEWSTRUCTURE
11,183,0.9957178037556067,5_3C_54PER_4C_NEWSTRUCTURE
11,184,0.995684432901749,5_3C_54PER_4C_NEWSTRUCTURE
11,185,0.9956510620478914,5_3C_54PER_4C_NEWSTRUCTURE
11,186,0.9956176911940338,5_3C_54PER_4C_NEWSTRUCTURE
11,187,0.9955843203401761,5_3C_54PER_4C_NEWSTRUCTURE
11,188,0.9955509494863185,5_3C_54PER_4C_NEWSTRUCTURE
11,189,0.9955175786324608,5_3C_54PER_4C_NEWSTRUCTURE
11,190,0.9954842077786031,5_3C_54PER_4C_NEWSTRUCTURE
11,191,0.9954508369247456,5_3C_54PER_4C_NEWSTRUCTURE
11,192,0.9954174660708879,5_3C_54PER_4C_NEWSTRUCTURE
11,193,0.9953840952170302,5_3C_54PER_4C_NEWSTRUCTURE
11,194,0.9953507243631726,5_3C_54PER_4C_NEWSTRUCTURE
11,195,0.9953173535093149,5_3C_54PER_4C_NEWSTRUCTURE
11,196,0.9952839826554573,5_3C_54PER_4C_NEWSTRUCTURE
11,197,0.9952506118015997,5_3C_54PER_4C_NEWSTRUCTURE
11,198,0.995217240947742,5_3C_54PER_4C_NEWSTRUCTURE
11,199,0.9951838700938843,5_3C_54PER_4C_NEWSTRUCTURE
11,200,0.9951504992400267,5_3C_54PER_4C_NEWSTRUCTURE
14,151,0.9976250190439752,5_6C_19PER_4_6C_NEWSTRUCTURE
14,152,0.9975958296392854,5_6C_19PER_4_6C_NEWSTRUCTURE
14,153,0.9975666402345956,5_6C_19PER_4_6C_NEWSTRUCTURE
14,154,0.997537450829906,5_6C_19PER_4_6C_NEWSTRUCTURE
14,155,0.9975082614252162,5_6C_19PER_4_6C_NEWSTRUCTURE
14,156,0.9974790720205264,5_6C_19PER_4_6C_NEWSTRUCTURE
14,157,0.9974498826158367,5_6C_19PER_4_6C_NEWSTRUCTURE
14,158,0.9974206932111469,5_6C_19PER_4_6C_NEWSTRUCTURE
14,159,0.9973915038064571,5_6C_19PER_4_6C_NEWSTRUCTURE
14,160,0.9973623144017675,5_6C_19PER_4_6C_NEWSTRUCTURE
14,161,0.9973331249970777,5_6C_19PER_4_6C_NEWSTRUCTURE
14,162,0.997303935592388,5_6C_19PER_4_6C_NEWSTRUCTURE
14,163,0.9972747461876982,5_6C_19PER_4_6C_NEWSTRUCTURE
14,164,0.9972455567830084,5_6C_19PER_4_6C_NEWSTRUCTURE
14,165,0.9972163673783186,5_6C_19PER_4_6C_NEWSTRUCTURE
14,166,0.997187177973629,5_6C_19PER_4_6C_NEWSTRUCTURE
14,167,0.9971579885689392,5_6C_19PER_4_6C_NEWSTRUCTURE
14,168,0.9971287991642495,5_6C_19PER_4_6C_NEWSTRUCTURE
14,169,0.9970996097595597,5_6C_19PER_4_6C_NEWSTRUCTURE
14,170,0.9970704203548699,5_6C_19PER_4_6C_NEWSTRUCTURE
14,171,0.9970412309501802,5_6C_19PER_4_6C_NEWSTRUCTURE
14,172,0.9970120415454904,5_6C_19PER_4_6C_NEWSTRUCTURE
14,173,0.9969828521408007,5_6C_19PER_4_6C_NEWSTRUCTURE
14,174,0.996953662736111,5_6C_19PER_4_6C_NEWSTRUCTURE
14,175,0.9969244733314212,5_6C_19PER_4_6C_NEWSTRUCTURE
14,176,0.9968952839267314,5_6C_19PER_4_6C_NEWSTRUCTURE
14,177,0.9968660945220417,5_6C_19PER_4_6C_NEWSTRUCTURE
14,178,0.9968369051173519,5_6C_19PER_4_6C_NEWSTRUCTURE
14,179,0.9968077157126622,5_6C_19PER_4_6C_NEWSTRUCTURE
14,180,0.9967785263079725,5_6C_19PER_4_6C_NEWSTRUCTURE
14,181,0.9967493369032827,5_6C_19PER_4_6C_NEWSTRUCTURE
14,182,0.996720147498593,5_6C_19PER_4_6C_NEWSTRUCTURE
14,183,0.9966909580939032,5_6C_19PER_4_6C_NEWSTRUCTURE
14,184,0.9966617686892134,5_6C_19PER_4_6C_NEWSTRUCTURE
14,185,0.9966325792845238,5_6C_19PER_4_6C_NEWSTRUCTURE
14,186,0.996603389879834,5_6C_19PER_4_6C_NEWSTRUCTURE
14,187,0.9965742004751442,5_6C_19PER_4_6C_NEWSTRUCTURE
14,188,0.9965450110704545,5_6C_19PER_4_6C_NEWSTRUCTURE
14,189,0.9965158216657647,5_6C_19PER_4_6C_NEWSTRUCTURE
14,190,0.9964866322610749,5_6C_19PER_4_6C_NEWSTRUCTURE
14,191,0.9964574428563852,5_6C_19PER_4_6C_NEWSTRUCTURE
14,192,0.9964282534516955,5_6C_19PER_4_6C_NEWSTRUCTURE
14,193,0.9963990640470057,5_6C_19PER_4_6C_NEWSTRUCTURE
14,194,0.996369874642316,5_6C_19PER_4_6C_NEWSTRUCTURE
14,195,0.9963406852376262,5_6C_19PER_4_6C_NEWSTRUCTURE
14,196,0.9963114958329364,5_6C_19PER_4_6C_NEWSTRUCTURE
14,197,0.9962823064282467,5_6C_19PER_4_6C_NEWSTRUCTURE
14,198,0.996253117023557,5_6C_19PER_4_6C_NEWSTRUCTURE
14,199,0.9962239276188672,5_6C_19PER_4_6C_NEWSTRUCTURE
14,200,0.9961947382141775,5_6C_19PER_4_6C_NEWSTRUCTURE
16,151,0.9725523814665149,3_7C_31PER_5_9C_NEWSTRUCTURE
16,152,0.9723363476939086,3_7C_31PER_5_9C_NEWSTRUCTURE
16,153,0.9721203139213024,3_7C_31PER_5_9C_NEWSTRUCTURE
16,154,0.9719042801486961,3_7C_31PER_5_9C_NEWSTRUCTURE
16,155,0.9716882463760899,3_7C_31PER_5_9C_NEWSTRUCTURE
16,156,0.9714722126034837,3_7C_31PER_5_9C_NEWSTRUCTURE
16,157,0.9712561788308774,3_7C_31PER_5_9C_NEWSTRUCTURE
16,158,0.9710401450582712,3_7C_31PER_5_9C_NEWSTRUCTURE
16,159,0.9708241112856649,3_7C_31PER_5_9C_NEWSTRUCTURE
16,160,0.9706080775130587,3_7C_31PER_5_9C_NEWSTRUCTURE
16,161,0.9703920437404524,3_7C_31PER_5_9C_NEWSTRUCTURE
16,162,0.9701760099678461,3_7C_31PER_5_9C_NEWSTRUCTURE
16,163,0.9699599761952399,3_7C_31PER_5_9C_NEWSTRUCTURE
16,164,0.9697439424226336,3_7C_31PER_5_9C_NEWSTRUCTURE
16,165,0.9695279086500275,3_7C_31PER_5_9C_NEWSTRUCTURE
16,166,0.9693118748774212,3_7C_31PER_5_9C_NEWSTRUCTURE
16,167,0.969095841104815,3_7C_31PER_5_9C_NEWSTRUCTURE
16,168,0.9688798073322087,3_7C_31PER_5_9C_NEWSTRUCTURE
16,169,0.9686637735596024,3_7C_31PER_5_9C_NEWSTRUCTURE
16,170,0.9684477397869962,3_7C_31PER_5_9C_NEWSTRUCTURE
16,171,0.9682317060143899,3_7C_31PER_5_9C_NEWSTRUCTURE
16,172,0.9680156722417836,3_7C_31PER_5_9C_NEWSTRUCTURE
16,173,0.9677996384691774,3_7C_31PER_5_9C_NEWSTRUCTURE
16,174,0.9675836046965711,3_7C_31PER_5_9C_NEWSTRUCTURE
16,175,0.9673675709239649,3_7C_31PER_5_9C_NEWSTRUCTURE
16,176,0.9671515371513587,3_7C_31PER_5_9C_NEWSTRUCTURE
16,177,0.9669355033787524,3_7C_31PER_5_9C_NEWSTRUCTURE
16,178,0.9667194696061462,3_7C_31PER_5_9C_NEWSTRUCTURE
16,179,0.9665034358335399,3_7C_31PER_5_9C_NEWSTRUCTURE
16,180,0.9662874020609337,3_7C_31PER_5_9C_NEWSTRUCTURE
16,181,0.9660713682883274,3_7C_31PER_5_9C_NEWSTRUCTURE
16,182,0.9658553345157211,3_7C_31PER_5_9C_NEWSTRUCTURE
16,183,0.9656393007431149,3_7C_31PER_5_9C_NEWSTRUCTURE
16,184,0.9654232669705086,3_7C_31PER_5_9C_NEWSTRUCTURE
16,185,0.9652072331979025,3_7C_31PER_5_9C_NEWSTRUCTURE
16,186,0.9649911994252962,3_7C_31PER_5_9C_NEWSTRUCTURE
16,187,0.96477516565269,3_7C_31PER_5_9C_NEWSTRUCTURE
16,188,0.9645591318800837,3_7C_31PER_5_9C_NEWSTRUCTURE
16,189,0.9643430981074774,3_7C_31PER_5_9C_NEWSTRUCTURE
16,190,0.9641270643348712,3_7C_31PER_5_9C_NEWSTRUCTURE
16,191,0.9639110305622649,3_7C_31PER_5_9C_NEWSTRUCTURE
16,192,0.9636949967896586,3_7C_31PER_5_9C_NEWSTRUCTURE
16,193,0.9634789630170524,3_7C_31PER_5_9C_NEWSTRUCTURE
16,194,0.9632629292444461,3_7C_31PER_5_9C_NEWSTRUCTURE
16,195,0.9630468954718399,3_7C_31PER_5_9C_NEWSTRUCTURE
16,196,0.9628308616992337,3_7C_31PER_5_9C_NEWSTRUCTURE
16,197,0.9626148279266274,3_7C_31PER_5_9C_NEWSTRUCTURE
16,198,0.9623987941540212,3_7C_31PER_5_9C_NEWSTRUCTURE
16,199,0.9621827603814149,3_7C_31PER_5_9C_NEWSTRUCTURE
16,200,0.9619667266088087,3_7C_31PER_5_9C_NEWSTRUCTURE
24,151,0.9976435041200904,5_6C_36PER_4_3C_NEWSTRUCTURE
24,152,0.9976144209921142,5_6C_36PER_4_3C_NEWSTRUCTURE
24,153,0.997585337864138,5_6C_36PER_4_3C_NEWSTRUCTURE
24,154,0.9975562547361618,5_6C_36PER_4_3C_NEWSTRUCTURE
24,155,0.9975271716081857,5_6C_36PER_4_3C_NEWSTRUCTURE
24,156,0.9974980884802096,5_6C_36PER_4_3C_NEWSTRUCTURE
24,157,0.9974690053522334,5_6C_36PER_4_3C_NEWSTRUCTURE
24,158,0.9974399222242573,5_6C_36PER_4_3C_NEWSTRUCTURE
24,159,0.9974108390962811,5_6C_36PER_4_3C_NEWSTRUCTURE
24,160,0.9973817559683049,5_6C_36PER_4_3C_NEWSTRUCTURE
24,161,0.9973526728403288,5_6C_36PER_4_3C_NEWSTRUCTURE
24,162,0.9973235897123527,5_6C_36PER_4_3C_NEWSTRUCTURE
24,163,0.9972945065843765,5_6C_36PER_4_3C_NEWSTRUCTURE
24,164,0.9972654234564003,5_6C_36PER_4_3C_NEWSTRUCTURE
24,165,0.9972363403284241,5_6C_36PER_4_3C_NEWSTRUCTURE
24,166,0.997207257200448,5_6C_36PER_4_3C_NEWSTRUCTURE
24,167,0.9971781740724719,5_6C_36PER_4_3C_NEWSTRUCTURE
24,168,0.9971490909444957,5_6C_36PER_4_3C_NEWSTRUCTURE
24,169,0.9971200078165195,5_6C_36PER_4_3C_NEWSTRUCTURE
24,170,0.9970909246885433,5_6C_36PER_4_3C_NEWSTRUCTURE
24,171,0.9970618415605672,5_6C_36PER_4_3C_NEWSTRUCTURE
24,172,0.9970327584325911,5_6C_36PER_4_3C_NEWSTRUCTURE
24,173,0.9970036753046149,5_6C_36PER_4_3C_NEWSTRUCTURE
24,174,0.9969745921766388,5_6C_36PER_4_3C_NEWSTRUCTURE
24,175,0.9969455090486626,5_6C_36PER_4_3C_NEWSTRUCTURE
24,176,0.9969164259206864,5_6C_36PER_4_3C_NEWSTRUCTURE
24,177,0.9968873427927103,5_6C_36PER_4_3C_NEWSTRUCTURE
24,178,0.9968582596647342,5_6C_36PER_4_3C_NEWSTRUCTURE
24,179,0.996829176536758,5_6C_36PER_4_3C_NEWSTRUCTURE
24,180,0.9968000934087818,5_6C_36PER_4_3C_NEWSTRUCTURE
24,181,0.9967710102808056,5_6C_36PER_4_3C_NEWSTRUCTURE
24,182,0.9967419271528295,5_6C_36PER_4_3C_NEWSTRUCTURE
24,183,0.9967128440248534,5_6C_36PER_4_3C_NEWSTRUCTURE
24,184,0.9966837608968772,5_6C_36PER_4_3C_NEWSTRUCTURE
24,185,0.996654677768901,5_6C_36PER_4_3C_NEWSTRUCTURE
24,186,0.9966255946409248,5_6C_36PER_4_3C_NEWSTRUCTURE
24,187,0.9965965115129487,5_6C_36PER_4_3C_NEWSTRUCTURE
24,188,0.9965674283849726,5_6C_36PER_4_3C_NEWSTRUCTURE
24,189,0.9965383452569964,5_6C_36PER_4_3C_NEWSTRUCTURE
24,190,0.9965092621290202,5_6C_36PER_4_3C_NEWSTRUCTURE
24,191,0.9964801790010441,5_6C_36PER_4_3C_NEWSTRUCTURE
24,192,0.9964510958730679,5_6C_36PER_4_3C_NEWSTRUCTURE
24,193,0.9964220127450918,5_6C_36PER_4_3C_NEWSTRUCTURE
24,194,0.9963929296171157,5_6C_36PER_4_3C_NEWSTRUCTURE
24,195,0.9963638464891394,5_6C_36PER_4_3C_NEWSTRUCTURE
24,196,0.9963347633611633,5_6C_36PER_4_3C_NEWSTRUCTURE
24,197,0.9963056802331871,5_6C_36PER_4_3C_NEWSTRUCTURE
24,198,0.996276597105211,5_6C_36PER_4_3C_NEWSTRUCTURE
24,199,0.9962475139772349,5_6C_36PER_4_3C_NEWSTRUCTURE
24,200,0.9962184308492587,5_6C_36PER_4_3C_NEWSTRUCTURE
25,151,0.9972574279593859,4_8C_80PER_4_8C_NEWSTRUCTURE
25,152,0.9972191119110971,4_8C_80PER_4_8C_NEWSTRUCTURE
25,153,0.9971807958628084,4_8C_80PER_4_8C_NEWSTRUCTURE
25,154,0.9971424798145196,4_8C_80PER_4_8C_NEWSTRUCTURE
25,155,0.9971041637662309,4_8C_80PER_4_8C_NEWSTRUCTURE
25,156,0.9970658477179423,4_8C_80PER_4_8C_NEWSTRUCTURE
25,157,0.9970275316696535,4_8C_80PER_4_8C_NEWSTRUCTURE
25,158,0.9969892156213648,4_8C_80PER_4_8C_NEWSTRUCTURE
25,159,0.996950899573076,4_8C_80PER_4_8C_NEWSTRUCTURE
25,160,0.9969125835247873,4_8C_80PER_4_8C_NEWSTRUCTURE
25,161,0.9968742674764985,4_8C_80PER_4_8C_NEWSTRUCTURE
25,162,0.9968359514282098,4_8C_80PER_4_8C_NEWSTRUCTURE
25,163,0.996797635379921,4_8C_80PER_4_8C_NEWSTRUCTURE
25,164,0.9967593193316323,4_8C_80PER_4_8C_NEWSTRUCTURE
25,165,0.9967210032833436,4_8C_80PER_4_8C_NEWSTRUCTURE
25,166,0.9966826872350548,4_8C_80PER_4_8C_NEWSTRUCTURE
25,167,0.9966443711867662,4_8C_80PER_4_8C_NEWSTRUCTURE
25,168,0.9966060551384774,4_8C_80PER_4_8C_NEWSTRUCTURE
25,169,0.9965677390901887,4_8C_80PER_4_8C_NEWSTRUCTURE
