battery_id,cycle,observed,predicted,model,length
4,160,0.9761497056640729,0.975375696062071,TS_ONLY,150
4,161,0.9759204878059102,0.975154954993797,TS_ONLY,150
4,162,0.9755304826807375,0.9749342139255229,TS_ONLY,150
4,163,0.9752868250272246,0.974713472857249,TS_ONLY,150
4,164,0.9751039310436997,0.974492731788975,TS_ONLY,150
4,165,0.9748326994872825,0.9742719907207009,TS_ONLY,150
4,166,0.9745956570849166,0.974051249652427,TS_ONLY,150
4,167,0.9745201302249025,0.973830508584153,TS_ONLY,150
4,168,0.9746065450471004,0.9736097675158789,TS_ONLY,150
4,169,0.9742718804716919,0.9733890264476049,TS_ONLY,150
4,170,0.9737456352786511,0.973168285379331,TS_ONLY,150
4,171,0.9733758712277756,0.9729475443110569,TS_ONLY,150
4,172,0.973068728226699,0.9727268032427829,TS_ONLY,150
4,173,0.9727661577049508,0.972506062174509,TS_ONLY,150
4,174,0.9726141495290563,0.9722853211062349,TS_ONLY,150
4,175,0.9727118741969064,0.9720645800379609,TS_ONLY,150
4,176,0.9721794294905961,0.971843838969687,TS_ONLY,150
4,177,0.9718954140115266,0.9716230979014129,TS_ONLY,150
4,178,0.9719018732784592,0.9714023568331389,TS_ONLY,150
4,179,0.9714335255198636,0.971181615764865,TS_ONLY,150
4,180,0.9711578846154274,0.9709608746965909,TS_ONLY,150
4,181,0.9710944722638326,0.9707401336283169,TS_ONLY,150
4,182,0.9712193875545372,0.9705193925600429,TS_ONLY,150
4,183,0.9713507159747161,0.9702986514917689,TS_ONLY,150
4,184,0.9712892944760729,0.9700779104234949,TS_ONLY,150
4,185,0.9712462147908485,0.9698571693552209,TS_ONLY,150
4,186,0.9705731539231293,0.969636428286947,TS_ONLY,150
4,187,0.970208754222414,0.9694156872186729,TS_ONLY,150
4,188,0.969988760236854,0.9691949461503989,TS_ONLY,150
4,189,0.9696206096996185,0.968974205082125,TS_ONLY,150
4,190,0.9694751194696738,0.9687534640138509,TS_ONLY,150
4,191,0.9694240710464628,0.9685327229455769,TS_ONLY,150
4,192,0.969427668334244,0.9683119818773029,TS_ONLY,150
4,193,0.9693133233696938,0.9680912408090289,TS_ONLY,150
4,194,0.9689956572497094,0.9678704997407549,TS_ONLY,150
4,195,0.9687059737372188,0.9676497586724809,TS_ONLY,150
4,196,0.9684807897997224,0.9674290176042069,TS_ONLY,150
4,197,0.9682473872035253,0.9672082765359329,TS_ONLY,150
4,198,0.9680057659486249,0.9669875354676589,TS_ONLY,150
4,199,0.9677559260350211,0.9667667943993848,TS_ONLY,150
4,200,0.9674978674627139,0.9665460533311109,TS_ONLY,150
6,151,0.996214505768315,0.9962982463739604,TS_ONLY,150
6,152,0.9961152328406796,0.996258244116293,TS_ONLY,150
6,153,0.9960290888322142,0.9962182418586258,TS_ONLY,150
6,154,0.995956073742919,0.9961782396009585,TS_ONLY,150
6,155,0.9958961875727937,0.9961382373432913,TS_ONLY,150
6,156,0.9958494303218418,0.9960982350856241,TS_ONLY,150
6,157,0.9958599118207982,0.9960582328279568,TS_ONLY,150
6,158,0.9958456437304972,0.9960182305702896,TS_ONLY,150
6,159,0.9957704044573623,0.9959782283126224,TS_ONLY,150
6,160,0.9958367240092967,0.9959382260549551,TS_ONLY,150
6,161,0.9957092218587607,0.9958982237972879,TS_ONLY,150
6,162,0.9956523449446865,0.9958582215396206,TS_ONLY,150
6,163,0.9955662274306651,0.9958182192819534,TS_ONLY,150
6,164,0.9955560027793754,0.9957782170242861,TS_ONLY,150
6,165,0.9955269016238708,0.9957382147666188,TS_ONLY,150
6,166,0.995515275555934,0.9956982125089516,TS_ONLY,150
6,167,0.995481363117343,0.9956582102512843,TS_ONLY,150
6,168,0.9952872254157735,0.9956182079936171,TS_ONLY,150
6,169,0.9952152259768224,0.9955782057359499,TS_ONLY,150
6,170,0.9950931560869628,0.9955382034782826,TS_ONLY,150
6,171,0.994966603957919,0.9954982012206154,TS_ONLY,150
6,172,0.9949506503891471,0.9954581989629482,TS_ONLY,150
6,173,0.9949255045077805,0.9954181967052809,TS_ONLY,150
6,174,0.9949507524984647,0.9953781944476137,TS_ONLY,150
6,175,0.9949436995335101,0.9953381921899463,TS_ONLY,150
6,176,0.9948553452856492,0.9952981899322791,TS_ONLY,150
6,177,0.994861288992555,0.9952581876746119,TS_ONLY,150
6,178,0.9947635411372995,0.9952181854169446,TS_ONLY,150
6,179,0.9947687327438571,0.9951781831592774,TS_ONLY,150
6,180,0.9946547175698341,0.9951381809016101,TS_ONLY,150
6,181,0.9947522146500036,0.9950981786439429,TS_ONLY,150
6,182,0.9947288419621603,0.9950581763862757,TS_ONLY,150
6,183,0.9946594190966497,0.9950181741286084,TS_ONLY,150
6,184,0.9946131352370858,0.9949781718709412,TS_ONLY,150
6,185,0.9945569067396691,0.994938169613274,TS_ONLY,150
6,186,0.9944554226729967,0.9948981673556067,TS_ONLY,150
6,187,0.994525445824341,0.9948581650979395,TS_ONLY,150
6,188,0.9945312995670903,0.9948181628402721,TS_ONLY,150
6,189,0.9945035238085205,0.9947781605826049,TS_ONLY,150
6,190,0.9944937350335686,0.9947381583249377,TS_ONLY,150
6,191,0.994511069552142,0.9946981560672704,TS_ONLY,150
6,192,0.994354548788215,0.9946581538096032,TS_ONLY,150
6,193,0.9942082877615992,0.9946181515519359,TS_ONLY,150
6,194,0.9940660638765035,0.9945781492942687,TS_ONLY,150
6,195,0.9939285246499441,0.9945381470366015,TS_ONLY,150
6,196,0.9937872031503167,0.9944981447789342,TS_ONLY,150
6,197,0.9936459653173575,0.994458142521267,TS_ONLY,150
6,198,0.9935048111510638,0.9944181402635998,TS_ONLY,150
6,199,0.9933637406514356,0.9943781380059324,TS_ONLY,150
6,200,0.9932227538184729,0.9943381357482652,TS_ONLY,150
7,151,0.9944063753831374,0.9950420027427394,TS_ONLY,150
7,152,0.9943518838933064,0.9949725798239558,TS_ONLY,150
7,153,0.9942924744859969,0.9949031569051724,TS_ONLY,150
7,154,0.994228147161209,0.9948337339863889,TS_ONLY,150
7,155,0.9941589019189425,0.9947643110676054,TS_ONLY,150
7,156,0.9940847387592003,0.994694888148822,TS_ONLY,150
7,157,0.9939822863795954,0.9946254652300385,TS_ONLY,150
7,158,0.9939045656069894,0.994556042311255,TS_ONLY,150
7,159,0.9938651951227415,0.9944866193924715,TS_ONLY,150
7,160,0.9938035718599496,0.9944171964736881,TS_ONLY,150
7,161,0.9937610515371789,0.9943477735549047,TS_ONLY,150
7,162,0.9937122760542119,0.9942783506361211,TS_ONLY,150
7,163,0.9936117741640667,0.9942089277173377,TS_ONLY,150
7,164,0.9935157799849212,0.9941395047985542,TS_ONLY,150
7,165,0.9934154307549953,0.9940700818797708,TS_ONLY,150
7,166,0.9932585301429073,0.9940006589609873,TS_ONLY,150
7,167,0.9930649007415475,0.9939312360422038,TS_ONLY,150
7,168,0.9929202850425868,0.9938618131234204,TS_ONLY,150
7,169,0.9927678083195293,0.9937923902046368,TS_ONLY,150
7,170,0.9926517468134011,0.9937229672858534,TS_ONLY,150
7,171,0.9925164540284324,0.99365354436707,TS_ONLY,150
7,172,0.9924355058928396,0.9935841214482865,TS_ONLY,150
7,173,0.9922633449048571,0.993514698529503,TS_ONLY,150
7,174,0.9921366744906839,0.9934452756107195,TS_ONLY,150
7,175,0.9920620457932743,0.9933758526919361,TS_ONLY,150
7,176,0.991960224684306,0.9933064297731526,TS_ONLY,150
7,177,0.9917807998494718,0.9932370068543691,TS_ONLY,150
7,178,0.991696715556144,0.9931675839355857,TS_ONLY,150
7,179,0.9916208230145287,0.9930981610168022,TS_ONLY,150
7,180,0.9915485975755082,0.9930287380980187,TS_ONLY,150
7,181,0.9915041139511117,0.9929593151792353,TS_ONLY,150
7,182,0.991437678959813,0.9928898922604518,TS_ONLY,150
7,183,0.9913197670728469,0.9928204693416683,TS_ONLY,150
7,184,0.9912539511914851,0.9927510464228848,TS_ONLY,150
7,185,0.9912096475888834,0.9926816235041014,TS_ONLY,150
7,186,0.9911403242141177,0.992612200585318,TS_ONLY,150
7,187,0.9909881512914112,0.9925427776665344,TS_ONLY,150
7,188,0.9909081017447054,0.992473354747751,TS_ONLY,150
7,189,0.9908380250579897,0.9924039318289675,TS_ONLY,150
7,190,0.9907348827758002,0.992334508910184,TS_ONLY,150
7,191,0.990680910982181,0.9922650859914006,TS_ONLY,150
7,192,0.9905315571703812,0.9921956630726171,TS_ONLY,150
7,193,0.9903770005332686,0.9921262401538337,TS_ONLY,150
7,194,0.9902430059030527,0.9920568172350501,TS_ONLY,150
7,195,0.9901456260555439,0.9919873943162667,TS_ONLY,150
7,196,0.9900206122761921,0.9919179713974833,TS_ONLY,150
7,197,0.9898951591915459,0.9918485484786997,TS_ONLY,150
7,198,0.9897692668016028,0.9917791255599163,TS_ONLY,150
7,199,0.9896429351063629,0.9917097026411328,TS_ONLY,150
7,200,0.9895161641058261,0.9916402797223494,TS_ONLY,150
8,151,0.9894562866939769,0.9900793705723561,TS_ONLY,150
8,152,0.9892869391809709,0.9899468041980981,TS_ONLY,150
8,153,0.9891264737722718,0.9898142378238401,TS_ONLY,150
8,154,0.9889748904678795,0.9896816714495822,TS_ONLY,150
8,155,0.9888321892677938,0.9895491050753242,TS_ONLY,150
8,156,0.9886983701720182,0.9894165387010663,TS_ONLY,150
8,157,0.988612998135234,0.9892839723268083,TS_ONLY,150
8,158,0.9884657605265808,0.9891514059525504,TS_ONLY,150
8,159,0.9883221445484542,0.9890188395782924,TS_ONLY,150
8,160,0.9881996969985829,0.9888862732040344,TS_ONLY,150
8,161,0.988043425315414,0.9887537068297765,TS_ONLY,150
8,162,0.9878153619489983,0.9886211404555185,TS_ONLY,150
8,163,0.987663659807816,0.9884885740812607,TS_ONLY,150
8,164,0.9875156075605755,0.9883560077070027,TS_ONLY,150
8,165,0.9873270466649591,0.9882234413327448,TS_ONLY,150
8,166,0.9871873160367632,0.9880908749584868,TS_ONLY,150
8,167,0.9870762836454232,0.9879583085842288,TS_ONLY,150
8,168,0.9869386436403,0.9878257422099709,TS_ONLY,150
8,169,0.9867927268027747,0.9876931758357129,TS_ONLY,150
8,170,0.9866505942191186,0.987560609461455,TS_ONLY,150
8,171,0.9865007607244951,0.987428043087197,TS_ONLY,150
8,172,0.986302968780101,0.987295476712939,TS_ONLY,150
8,173,0.9861435659453623,0.9871629103386811,TS_ONLY,150
8,174,0.9859508344567336,0.9870303439644231,TS_ONLY,150
8,175,0.9857170247032094,0.9868977775901652,TS_ONLY,150
8,176,0.9854989411486601,0.9867652112159072,TS_ONLY,150
8,177,0.9853378399000858,0.9866326448416493,TS_ONLY,150
8,178,0.9851822150143007,0.9865000784673913,TS_ONLY,150
8,179,0.98501998496841,0.9863675120931333,TS_ONLY,150
8,180,0.9849044471712944,0.9862349457188754,TS_ONLY,150
8,181,0.9848004012787525,0.9861023793446174,TS_ONLY,150
8,182,0.9846632874079718,0.9859698129703595,TS_ONLY,150
8,183,0.9845620324189641,0.9858372465961015,TS_ONLY,150
8,184,0.9844446166266216,0.9857046802218435,TS_ONLY,150
8,185,0.9842672291286316,0.9855721138475856,TS_ONLY,150
8,186,0.9840657585920585,0.9854395474733276,TS_ONLY,150
8,187,0.983908876419124,0.9853069810990697,TS_ONLY,150
8,188,0.9837450136174848,0.9851744147248117,TS_ONLY,150
8,189,0.9835390637644426,0.9850418483505539,TS_ONLY,150
8,190,0.9833286628583462,0.9849092819762959,TS_ONLY,150
8,191,0.9831152377668357,0.9847767156020379,TS_ONLY,150
8,192,0.9828710927346475,0.98464414922778,TS_ONLY,150
8,193,0.9826470558178269,0.984511582853522,TS_ONLY,150
8,194,0.9824686223560679,0.9843790164792641,TS_ONLY,150
8,195,0.9822446928402246,0.9842464501050061,TS_ONLY,150
8,196,0.9820476556594568,0.9841138837307482,TS_ONLY,150
8,197,0.9818597827823277,0.9839813173564902,TS_ONLY,150
8,198,0.9816810742088343,0.9838487509822322,TS_ONLY,150
8,199,0.981511529938977,0.9837161846079743,TS_ONLY,150
8,200,0.9813511499727554,0.9835836182337163,TS_ONLY,150
12,151,0.9964391412129527,0.9963747125423854,TS_ONLY,150
12,152,0.996449271339672,0.9963354168483215,TS_ONLY,150
12,153,0.9964508346170283,0.9962961211542576,TS_ONLY,150
12,154,0.9964438310450218,0.9962568254601937,TS_ONLY,150
12,155,0.9964282606236524,0.9962175297661298,TS_ONLY,150
12,156,0.9964041233529233,0.9961782340720658,TS_ONLY,150
12,157,0.9963733833269217,0.9961389383780019,TS_ONLY,150
12,158,0.9963272920330408,0.996099642683938,TS_ONLY,150
12,159,0.9962954253265817,0.9960603469898741,TS_ONLY,150
12,160,0.9962317083567527,0.9960210512958102,TS_ONLY,150
12,161,0.996195685495121,0.9959817556017463,TS_ONLY,150
12,162,0.9961588400405574,0.9959424599076824,TS_ONLY,150
12,163,0.9960993853386355,0.9959031642136185,TS_ONLY,150
12,164,0.9960167875370655,0.9958638685195546,TS_ONLY,150
12,165,0.9959439058471578,0.9958245728254906,TS_ONLY,150
12,166,0.9958358179690385,0.9957852771314267,TS_ONLY,150
12,167,0.9957187800079623,0.9957459814373628,TS_ONLY,150
12,168,0.9956256062307962,0.9957066857432989,TS_ONLY,150
12,169,0.9955638034557666,0.995667390049235,TS_ONLY,150
12,170,0.995517288368672,0.9956280943551711,TS_ONLY,150
12,171,0.9955193786141443,0.9955887986611072,TS_ONLY,150
12,172,0.9954981882957448,0.9955495029670433,TS_ONLY,150
12,173,0.9954579803391037,0.9955102072729793,TS_ONLY,150
12,174,0.9954238374706464,0.9954709115789154,TS_ONLY,150
12,175,0.995400931370721,0.9954316158848515,TS_ONLY,150
12,176,0.9953770856030706,0.9953923201907876,TS_ONLY,150
12,177,0.9953392362431142,0.9953530244967237,TS_ONLY,150
12,178,0.9953084427222629,0.9953137288026598,TS_ONLY,150
12,179,0.9952961128171749,0.9952744331085959,TS_ONLY,150
12,180,0.99530106766799,0.995235137414532,TS_ONLY,150
12,181,0.9952783788360806,0.995195841720468,TS_ONLY,150
12,182,0.9952234549725187,0.9951565460264041,TS_ONLY,150
12,183,0.9951648897320904,0.9951172503323402,TS_ONLY,150
12,184,0.9951172409488205,0.9950779546382763,TS_ONLY,150
12,185,0.9950643536166401,0.9950386589442124,TS_ONLY,150
12,186,0.9950033249822401,0.9949993632501485,TS_ONLY,150
12,187,0.9949131124957803,0.9949600675560846,TS_ONLY,150
12,188,0.9948103844069475,0.9949207718620207,TS_ONLY,150
12,189,0.9947515845784494,0.9948814761679567,TS_ONLY,150
12,190,0.9947036933144273,0.9948421804738928,TS_ONLY,150
12,191,0.9946534388496556,0.9948028847798289,TS_ONLY,150
12,192,0.9946082764806821,0.994763589085765,TS_ONLY,150
12,193,0.9945468720668882,0.9947242933917011,TS_ONLY,150
12,194,0.9945116759637709,0.9946849976976372,TS_ONLY,150
12,195,0.9944588077055738,0.9946457020035733,TS_ONLY,150
12,196,0.9944023791897465,0.9946064063095094,TS_ONLY,150
12,197,0.994339854015007,0.9945671106154454,TS_ONLY,150
12,198,0.994271232181353,0.9945278149213815,TS_ONLY,150
12,199,0.9941965136887845,0.9944885192273176,TS_ONLY,150
12,200,0.9941156985373015,0.9944492235332537,TS_ONLY,150
13,151,0.9971218402728154,0.99691026770306,TS_ONLY,150
13,152,0.997125411021877,0.9968630768668735,TS_ONLY,150
13,153,0.9971229622682198,0.9968158860306868,TS_ONLY,150
13,154,0.9971144940118436,0.9967686951945002,TS_ONLY,150
13,155,0.9971000062527485,0.9967215043583135,TS_ONLY,150
13,156,0.9970794989909375,0.996674313522127,TS_ONLY,150
13,157,0.9970426935251744,0.9966271226859403,TS_ONLY,150
13,158,0.9970120287572352,0.9965799318497537,TS_ONLY,150
13,159,0.9969747483554201,0.9965327410135671,TS_ONLY,150
13,160,0.9969483991395283,0.9964855501773805,TS_ONLY,150
13,161,0.9969110441392823,0.9964383593411938,TS_ONLY,150
13,162,0.9968554234616301,0.9963911685050072,TS_ONLY,150
13,163,0.9967727646811086,0.9963439776688207,TS_ONLY,150
13,164,0.9966715256409413,0.996296786832634,TS_ONLY,150
13,165,0.9965957220405769,0.9962495959964474,TS_ONLY,150
13,166,0.9965182877753898,0.9962024051602608,TS_ONLY,150
13,167,0.9964408373216866,0.9961552143240742,TS_ONLY,150
13,168,0.996360574441506,0.9961080234878875,TS_ONLY,150
13,169,0.9963313767031219,0.9960608326517009,TS_ONLY,150
13,170,0.9963210302726416,0.9960136418155143,TS_ONLY,150
13,171,0.9962985218915089,0.9959664509793277,TS_ONLY,150
13,172,0.9962485884144738,0.995919260143141,TS_ONLY,150
13,173,0.9961874524844941,0.9958720693069545,TS_ONLY,150
13,174,0.9961345121000279,0.9958248784707678,TS_ONLY,150
13,175,0.9961303098675913,0.9957776876345812,TS_ONLY,150
13,176,0.9960950315914081,0.9957304967983945,TS_ONLY,150
13,177,0.9960719868016161,0.995683305962208,TS_ONLY,150
13,178,0.9960434895446866,0.9956361151260213,TS_ONLY,150
13,179,0.9960460676752122,0.9955889242898347,TS_ONLY,150
13,180,0.9960497643446751,0.9955417334536482,TS_ONLY,150
13,181,0.9960063775909416,0.9954945426174615,TS_ONLY,150
13,182,0.9959622485718815,0.9954473517812749,TS_ONLY,150
13,183,0.9958959250976375,0.9954001609450882,TS_ONLY,150
13,184,0.9958618036440439,0.9953529701089017,TS_ONLY,150
13,185,0.995846187414138,0.995305779272715,TS_ONLY,150
13,186,0.9957957726569031,0.9952585884365284,TS_ONLY,150
13,187,0.9957415155335627,0.9952113976003418,TS_ONLY,150
13,188,0.9956964933022042,0.9951642067641552,TS_ONLY,150
13,189,0.9956549610085865,0.9951170159279685,TS_ONLY,150
13,190,0.9956421171713961,0.9950698250917819,TS_ONLY,150
13,191,0.9956152225775323,0.9950226342555953,TS_ONLY,150
13,192,0.9955648706054869,0.9949754434194087,TS_ONLY,150
13,193,0.9954959882519252,0.994928252583222,TS_ONLY,150
13,194,0.995440178124885,0.9948810617470355,TS_ONLY,150
13,195,0.9953727857710697,0.9948338709108488,TS_ONLY,150
13,196,0.9953265384190831,0.9947866800746622,TS_ONLY,150
13,197,0.9952828626347129,0.9947394892384755,TS_ONLY,150
13,198,0.9952417584179565,0.994692298402289,TS_ONLY,150
13,199,0.9952032257688137,0.9946451075661024,TS_ONLY,150
13,200,0.9951672646872847,0.9945979167299157,TS_ONLY,150
15,151,0.9962252605469409,0.9961018563440286,TS_ONLY,150
15,152,0.9962208125930392,0.9960426823407428,TS_ONLY,150
15,153,0.9962118183194908,0.9959835083374569,TS_ONLY,150
15,154,0.9961982777262959,0.995924334334171,TS_ONLY,150
15,155,0.9961801908134543,0.9958651603308851,TS_ONLY,150
15,156,0.996157557580969,0.9958059863275992,TS_ONLY,150
15,157,0.9961330561512289,0.9957468123243134,TS_ONLY,150
15,158,0.9961030139082411,0.9956876383210275,TS_ONLY,150
15,159,0.9960483729312696,0.9956284643177415,TS_ONLY,150
15,160,0.9960004961472655,0.9955692903144557,TS_ONLY,150
15,161,0.9959293724948286,0.9955101163111698,TS_ONLY,150
15,162,0.9958335335644611,0.995450942307884,TS_ONLY,150
15,163,0.9957205996053304,0.9953917683045981,TS_ONLY,150
15,164,0.9956044966238953,0.9953325943013122,TS_ONLY,150
15,165,0.9954812809233828,0.9952734202980263,TS_ONLY,150
15,166,0.9953984102161108,0.9952142462947404,TS_ONLY,150
15,167,0.9953439525691803,0.9951550722914546,TS_ONLY,150
15,168,0.995329457996333,0.9950958982881687,TS_ONLY,150
15,169,0.9952733207454667,0.9950367242848828,TS_ONLY,150
15,170,0.9952518136326842,0.994977550281597,TS_ONLY,150
15,171,0.9952051757086207,0.994918376278311,TS_ONLY,150
15,172,0.995132271609668,0.9948592022750252,TS_ONLY,150
15,173,0.995060842996885,0.9948000282717393,TS_ONLY,150
15,174,0.9950070180486855,0.9947408542684534,TS_ONLY,150
15,175,0.9949476593639104,0.9946816802651676,TS_ONLY,150
15,176,0.994932851648315,0.9946225062618816,TS_ONLY,150
15,177,0.9949255098219727,0.9945633322585958,TS_ONLY,150
15,178,0.9949214325530107,0.9945041582553099,TS_ONLY,150
15,179,0.9949097971769096,0.994444984252024,TS_ONLY,150
15,180,0.9948833397107228,0.9943858102487382,TS_ONLY,150
15,181,0.9948059503284219,0.9943266362454523,TS_ONLY,150
15,182,0.9947249757270282,0.9942674622421663,TS_ONLY,150
15,183,0.9946328188777054,0.9942082882388805,TS_ONLY,150
15,184,0.994556640269802,0.9941491142355946,TS_ONLY,150
15,185,0.9944566820527307,0.9940899402323088,TS_ONLY,150
15,186,0.9944022573565555,0.9940307662290229,TS_ONLY,150
15,187,0.9943491582095565,0.9939715922257369,TS_ONLY,150
15,188,0.9942834853639416,0.9939124182224511,TS_ONLY,150
15,189,0.9942423860416657,0.9938532442191652,TS_ONLY,150
15,190,0.9941943633012958,0.9937940702158794,TS_ONLY,150
