battery_id,cycle,capacity,SOH,SOH_smooth,chargetime,IR,Tavg,policy,capacity_clean,IR_clean,Tavg_clean,chargetime_clean,capacity_candidate,capacity_repaired,IR_candidate,IR_repaired,Tavg_candidate,Tavg_repaired,chargetime_candidate,chargetime_repaired,SOH_clean,SOH_sg
1,24,1.0754509,1.0044473223415349,1.0053215069321706,13.4254866666665,0.016568111,31.6069339991166,3_6C-80PER_3_6C,1.0754509,0.016568111,31.6069339991166,13.4254866666665,False,False,False,False,False,False,False,False,1.0044473223415349,1.0053420685525718
1,25,1.0766494,1.0055666947980797,1.005305405153989,13.34115,0.016572051,31.6162445513514,3_6C-80PER_3_6C,1.0766494,0.016572051,31.6162445513514,13.34115,False,False,False,False,False,False,False,False,1.0055666947980797,1.0053198004740835
1,26,1.076545,1.0054691875102506,1.0052857169008524,13.3418950000002,0.016596386,31.5176539964507,3_6C-80PER_3_6C,1.076545,0.016596386,31.5176539964507,13.3418950000002,False,False,False,False,False,False,False,False,1.0054691875102506,1.0053251217530295
1,27,1.0765674,1.0054901086141526,1.0054778921838383,13.3582116666667,0.016587147,31.514766877425,3_6C-80PER_3_6C,1.0765674,0.016587147,31.514766877425,13.3582116666667,False,False,False,False,False,False,False,False,1.0054901086141526,1.0053643973722772
1,28,1.0765301,1.0054552712402445,1.0054664042562491,13.3418383333332,0.0165787,31.5262395,3_6C-80PER_3_6C,1.0765301,0.0165787,31.5262395,13.3418383333332,False,False,False,False,False,False,False,False,1.0054552712402443,1.0054508338657495
1,29,1.0764797,1.0054081987564645,1.0054804512831548,13.3414916666666,0.016594874,31.4722375436544,3_6C-80PER_3_6C,1.0764797,0.016594874,31.4722375436544,13.3414916666666,False,False,False,False,False,False,False,False,1.0054081987564645,1.0055661030610654
1,30,1.0765879,1.0055092551601343,1.0054913227853612,13.4252483333335,0.016588323,31.50223401732,3_6C-80PER_3_6C,1.0765879,0.016588323,31.50223401732,13.4252483333335,False,False,False,False,False,False,False,False,1.0055092551601343,1.0054852961245435
1,31,1.0766202,1.005539422644779,1.0055043984752998,13.4254300000001,0.016598366,31.529896967943,3_6C-80PER_3_6C,1.0766202,0.016598366,31.529896967943,13.4254300000001,False,False,False,False,False,False,False,False,1.005539422644779,1.0055042628416895
1,32,1.0766256,1.0055444661251838,1.005532828761138,13.4262816666664,0.016610153,31.5027188277727,3_6C-80PER_3_6C,1.0766256,0.016610153,31.5027188277727,13.4262816666664,False,False,False,False,False,False,False,False,1.0055444661251838,1.005520698457083
1,33,1.0766001,1.0055206496899385,1.0055363218383078,13.3419316666666,0.016610581,31.4753982975352,3_6C-80PER_3_6C,1.0766001,0.016610581,31.4753982975352,13.3419316666666,False,False,False,False,False,False,False,False,1.0055206496899383,1.005538051504335
1,34,1.0766319,1.0055503501856562,1.0055439430975863,13.4256599999998,0.016612098,31.5451411355014,3_6C-80PER_3_6C,1.0766319,0.016612098,31.5451411355014,13.4256599999998,False,False,False,False,False,False,False,False,1.0055503501856562,1.005553188694574
1,35,1.0766066,1.0055267205459812,1.0055462967217754,13.3430133333333,0.01663268,31.5716881457565,3_6C-80PER_3_6C,1.0766066,0.01663268,31.5716881457565,13.3430133333333,False,False,False,False,False,False,False,False,1.0055267205459812,1.005547214937394
1,36,1.076661,1.005577528941172,1.005559671284627,13.4254849999998,0.016625162,31.579712059397,3_6C-80PER_3_6C,1.076661,0.016625162,31.579712059397,13.4254849999998,False,False,False,False,False,False,False,False,1.005577528941172,1.0055544200649087
1,37,1.0766382,1.0055562342461288,1.0055631830413536,13.3410666666663,0.016602948,31.4733687853922,3_6C-80PER_3_6C,1.0766382,0.016602948,31.4733687853922,13.3410666666663,False,False,False,False,False,False,False,False,1.0055562342461288,1.0055701614016606
1,38,1.0766717,1.0055875225041964,1.0055834503607586,13.3419199999999,0.016602872,31.4710913816726,3_6C-80PER_3_6C,1.0766717,0.016602872,31.4710913816726,13.3419199999999,False,False,False,False,False,False,False,False,1.0055875225041964,1.0055831931140875
1,39,1.0766507,1.0055679089692884,1.0055905299128824,13.425228333333,0.016581442,31.5652738605072,3_6C-80PER_3_6C,1.0766507,0.016581442,31.5652738605072,13.425228333333,False,False,False,False,False,False,False,False,1.0055679089692884,1.0055768832119647
1,40,1.0767151,1.0056280571430063,1.0055945646972062,13.3422383333333,0.016590878,31.5621689919283,3_6C-80PER_3_6C,1.0767151,0.016590878,31.5621689919283,13.3422383333333,False,False,False,False,False,False,False,False,1.0056280571430065,1.0056018532949123
1,41,1.0766989,1.005612926701792,1.005595143763475,13.3408516666668,0.016559757,31.5489331964285,3_6C-80PER_3_6C,1.0766989,0.016559757,31.5489331964285,13.3408516666668,False,False,False,False,False,False,False,False,1.005612926701792,1.005612439901217
1,42,1.0766598,1.0055764081677483,1.0056307656787795,13.3412500000001,0.016573889,31.5974572014585,3_6C-80PER_3_6C,1.0766598,0.016573889,31.5974572014585,13.3412500000001,False,False,False,False,False,False,False,False,1.0055764081677485,1.005622157189674
1,43,1.0766748,1.00559041783554,1.0056196326627749,13.4257533333337,0.016602637,31.5806442663044,3_6C-80PER_3_6C,1.0766748,0.016602637,31.5806442663044,13.4257533333337,False,False,False,False,False,False,False,False,1.00559041783554,1.0058071668813642
1,44,1.0768414,1.0057460185458116,1.0056134684089464,13.4076483333333,0.016602065,31.5726106014298,3_6C-80PER_3_6C,1.0768414,0.016602065,31.5726106014298,13.4076483333333,False,False,False,False,False,False,False,False,1.0057460185458116,1.0055615130715385
1,45,1.0766555,1.0055723920629815,1.005614645221041,13.3576033333331,0.016606055,31.5958262145391,3_6C-80PER_3_6C,1.0766555,0.016606055,31.5958262145391,13.3576033333331,False,False,False,False,False,False,False,False,1.0055723920629815,1.0053796954505425
1,46,1.0766659,1.0055821054326504,1.0051720704757272,13.4251450000001,0.016631251,31.6330698843416,3_6C-80PER_3_6C,1.0766659,0.016631251,31.6330698843416,13.4251450000001,False,False,False,False,False,False,False,False,1.0055821054326504,1.00526390179074
1,47,1.0766661,1.005582292228221,1.0051690630670411,13.4271316666665,0.016629409,31.6730774777475,3_6C-80PER_3_6C,1.0766661,0.016629409,31.6730774777475,13.4271316666665,False,False,False,False,False,False,False,False,1.005582292228221,1.0051989356846482
1,48,1.0743055,1.003377544108972,1.005187873380996,13.4445316666669,0.016618473,31.6707696908127,3_6C-80PER_3_6C,1.0743055,0.016618473,31.6707696908127,13.4445316666669,False,False,False,False,False,False,False,False,1.003377544108972,1.005170762645484
1,49,1.0768253,1.005730981502382,1.0051957561540736,13.3410866666668,0.016619267,31.6498143196061,3_6C-80PER_3_6C,1.0768253,0.016619267,31.6498143196061,13.3410866666668,False,False,False,False,False,False,False,False,1.005730981502382,1.0051826677063052
1,50,1.0767562,1.0056664436327554,1.0051977922257926,13.3418350000002,0.016621681,31.6206536354636,3_6C-80PER_3_6C,1.0767562,0.016621681,31.6206536354636,13.3418350000002,False,False,False,False,False,False,False,False,1.0056664436327554,1.0052917164784954
1,51,1.0767081,1.0056215192980371,1.0056452423354976,13.4259650000002,0.016628899,31.6274709963866,3_6C-80PER_3_6C,1.0767081,0.016628899,31.6274709963866,13.4259650000002,False,False,False,False,False,False,False,False,1.0056215192980373,1.005423840164121
1,52,1.076677,1.0055924725868162,1.0056377144740043,13.4266033333333,0.016593309,31.5826481445347,3_6C-80PER_3_6C,1.076677,0.016593309,31.5826481445347,13.4266033333333,False,False,False,False,False,False,False,False,1.0055924725868162,1.0056960071886003
1,53,1.0767009,1.0056147946574974,1.0056169428065589,13.4261933333337,0.016593125,31.4712617112933,3_6C-80PER_3_6C,1.0767009,0.016593125,31.4712617112933,13.4261933333337,False,False,False,False,False,False,False,False,1.0056147946574974,1.0057929749899217
1,54,1.076785,1.0056933421949157,1.005606874525306,13.4256550000001,0.016602203,31.4754822432432,3_6C-80PER_3_6C,1.076785,0.016602203,31.4754822432432,13.4256550000001,False,False,False,False,False,False,False,False,1.0056933421949155,1.0055878954422093
1,55,1.076645,1.0055625852955277,1.0053678882723391,13.42596,0.016603146,31.4995621256731,3_6C-80PER_3_6C,1.076645,0.016603146,31.4995621256731,13.42596,False,False,False,False,False,False,False,False,1.0055625852955277,1.0053690602948064
1,56,1.0766542,1.0055711778917729,1.0053463881021685,13.3410233333333,0.016607363,31.4832036436884,3_6C-80PER_3_6C,1.0766542,0.016607363,31.4832036436884,13.3410233333333,False,False,False,False,False,False,False,False,1.0055711778917729,1.0051980069318465
1,57,1.0753976,1.0043975413219823,1.005062047884671,13.3411566666667,0.016602928,31.4962471057866,3_6C-80PER_3_6C,1.0753976,0.016602928,31.4962471057866,13.3411566666667,False,False,False,False,False,False,False,False,1.0043975413219823,1.0050946116647568
1,58,1.0765858,1.0055072938066434,1.005073143541562,13.3442116666663,0.016609881,31.5217206135352,3_6C-80PER_3_6C,1.0765858,0.016609881,31.5217206135352,13.3442116666663,False,False,False,False,False,False,False,False,1.0055072938066434,1.0050773213181157
1,59,1.0752628,1.0042716411074288,1.0051195062021734,13.4272950000004,0.01662297,31.4811195381883,3_6C-80PER_3_6C,1.0752628,0.01662297,31.4811195381883,13.4272950000004,False,False,False,False,False,False,False,False,1.0042716411074288,1.005157643848875
1,60,1.0767044,1.0056180635799818,1.0054293253354942,13.4300483333335,0.016619831,31.7317540579711,3_6C-80PER_3_6C,1.0767044,0.016619831,31.7317540579711,13.4300483333335,False,False,False,False,False,False,False,False,1.0056180635799818,1.005360266751811
1,61,1.0769024,1.0058029911948303,1.0055220880158315,13.3449983333334,0.016538627,32.0969657452914,3_6C-80PER_3_6C,1.0769024,0.016538627,32.0969657452914,13.3449983333334,False,False,False,False,False,False,False,False,1.0058029911948305,1.0055618716406585
1,62,1.0770562,1.0059466369885863,1.005842984126486,13.3410250000001,0.01647264,32.2857412825509,3_6C-80PER_3_6C,1.0770562,0.01647264,32.2857412825509,13.3410250000001,False,False,False,False,False,False,False,False,1.0059466369885863,1.0057771139124188
1,63,1.0770824,1.0059711072083293,1.0058084643050478,13.3580349999999,0.016443744,32.266433526362,3_6C-80PER_3_6C,1.0770824,0.016443744,32.266433526362,13.3580349999999,False,False,False,False,False,False,False,False,1.0059711072083293,1.0057883810816066
1,64,1.0769807,1.0058761216607024,1.005745103247516,13.3411833333332,0.01644614,32.0573864568573,3_6C-80PER_3_6C,1.0769807,0.01644614,32.0573864568573,13.3411833333332,False,False,False,False,False,False,False,False,1.0058761216607024,1.005868575163197
1,65,1.0765196,1.0054454644727902,1.0056734111075372,13.426228333333,0.016629677,31.5776262026786,3_6C-80PER_3_6C,1.0765196,0.016629677,31.5776262026786,13.426228333333,False,False,False,False,False,False,False,False,1.0054454644727902,1.0056872780878996
1,66,1.0765632,1.0054861859071709,1.0055710284553163,13.42451,0.016646057,31.5609340368373,3_6C-80PER_3_6C,1.0765632,0.016646057,31.5609340368373,13.42451,False,False,False,False,False,False,False,False,1.0054861859071709,1.0056944786434943
1,67,1.0766724,1.0055881762886936,1.0055088068507652,13.3408233333335,0.0166522,31.526209980198,3_6C-80PER_3_6C,1.0766724,0.0166522,31.526209980198,13.3408233333335,False,False,False,False,False,False,False,False,1.0055881762886936,1.0055121955575452
1,68,1.0765343,1.005459193947226,1.0055238625737517,13.3413283333333,0.016614987,31.5893078729729,3_6C-80PER_3_6C,1.0765343,0.016614987,31.5893078729729,13.3413283333333,False,False,False,False,False,False,False,False,1.005459193947226,1.0054754519108913
1,69,1.0766476,1.0055650136379448,1.005294346856212,13.4257783333334,0.016603788,31.5674249521228,3_6C-80PER_3_6C,1.0766476,0.016603788,31.5674249521228,13.4257783333334,False,False,False,False,False,False,False,False,1.0055650136379448,1.005273345417155
1,70,1.0766002,1.005520743087723,1.0052429407151957,13.3417149999994,0.016613714,31.5770216792793,3_6C-80PER_3_6C,1.0766002,0.016613714,31.5770216792793,13.3417149999994,False,False,False,False,False,False,False,False,1.0055207430877233,1.0051530873867585
1,71,1.0753345,1.0043386073194724,1.004982491651172,13.4270333333329,0.016591648,31.5570098831522,3_6C-80PER_3_6C,1.0753345,0.016591648,31.5570098831522,13.4270333333329,False,False,False,False,False,False,False,False,1.0043386073194724,1.0050170612412235
1,72,1.0763972,1.0053311455836111,1.00493130966484,13.3417466666666,0.016613971,31.6019737951482,3_6C-80PER_3_6C,1.0763972,0.016613971,31.6019737951482,13.3417466666666,False,False,False,False,False,False,False,False,1.0053311455836111,1.0049319658441551
1,73,1.07514,1.0041569486271087,1.0048661366902738,13.4272233333342,0.016596962,31.6306722066487,3_6C-80PER_3_6C,1.07514,0.016596962,31.6306722066487,13.4272233333342,False,False,False,False,False,False,False,False,1.0041569486271087,1.0049125171160616
1,74,1.0763736,1.0053091037062856,1.0050514192167064,13.3588499999993,0.016614793,31.6233972443083,3_6C-80PER_3_6C,1.0763736,0.016614793,31.6233972443083,13.3588499999993,False,False,False,False,False,False,False,False,1.0053091037062856,1.0049452211452197
1,75,1.0762513,1.005194878214892,1.0050314320906573,13.3401033333328,0.016633034,31.5829936526785,3_6C-80PER_3_6C,1.0762513,0.016633034,31.5829936526785,13.3401033333328,False,False,False,False,False,False,False,False,1.005194878214892,1.0050452963278675
1,76,1.0763264,1.0052650199516349,1.0052517014274545,13.3418216666663,0.016644798,31.6160405955752,3_6C-80PER_3_6C,1.0763264,0.016644798,31.6160405955752,13.3418216666663,False,False,False,False,False,False,False,False,1.0052650199516349,1.005209142603919
1,77,1.0762902,1.005231209953365,1.0052201142964736,13.3452416666667,0.016658476,31.5771713176044,3_6C-80PER_3_6C,1.0762902,0.016658476,31.5771713176044,13.3452416666667,False,False,False,False,False,False,False,False,1.005231209953365,1.0052025492427836
1,78,1.0763192,1.005258295311095,1.0052173497220296,13.4265000000004,0.016679611,31.5535643169447,3_6C-80PER_3_6C,1.0763192,0.016679611,31.5535643169447,13.4265000000004,False,False,False,False,False,False,False,False,1.005258295311095,1.0053084131287249
1,79,1.0762045,1.0051511680513825,1.005202032485244,13.4250916666662,0.016667157,31.56954635,3_6C-80PER_3_6C,1.0762045,0.016667157,31.56954635,13.4250916666662,False,False,False,False,False,False,False,False,1.0051511680513823,1.0051936818959437
1,80,1.0762365,1.005181055342671,1.005185090126995,13.4268716666663,0.016683301,31.5305133857142,3_6C-80PER_3_6C,1.0762365,0.016683301,31.5305133857142,13.4268716666663,False,False,False,False,False,False,False,False,1.005181055342671,1.0051768805269852
1,81,1.0762444,1.005188433767708,1.0051606199072525,13.4269866666669,0.016681612,31.518574817029,3_6C-80PER_3_6C,1.0762444,0.016681612,31.518574817029,13.4269866666669,False,False,False,False,False,False,False,False,1.005188433767708,1.0051811391611993
1,82,1.0761995,1.0051464981621183,1.0051647294098047,13.4251266666669,0.016671911,31.5269318811796,3_6C-80PER_3_6C,1.0761995,0.016671911,31.5269318811796,13.4251266666669,False,False,False,False,False,False,False,False,1.0051464981621185,1.0051657372350467
1,83,1.0761882,1.0051359442123822,1.005182736502806,13.3426933333336,0.016673397,31.4795880277281,3_6C-80PER_3_6C,1.0761882,0.016673397,31.4795880277281,13.3426933333336,False,False,False,False,False,False,False,False,1.0051359442123822,1.005168094386145
1,84,1.0762265,1.0051717155641433,1.005146647598575,13.3574666666672,0.016668409,31.4905331875,3_6C-80PER_3_6C,1.0762265,0.016668409,31.4905331875,13.3574666666672,False,False,False,False,False,False,False,False,1.0051717155641433,1.0052543345047869
1,85,1.0763329,1.0052710908076778,1.0051516723994227,13.4423500000004,0.016641073,31.476273357268,3_6C-80PER_3_6C,1.0763329,0.016641073,31.476273357268,13.4423500000004,False,False,False,False,False,False,False,False,1.0052710908076778,1.0051177464485672
1,86,1.0760512,1.0050079892465529,1.005126417638284,13.3415966666663,0.016650965,31.5286361713255,3_6C-80PER_3_6C,1.0760512,0.016650965,31.5286361713255,13.3415966666663,False,False,False,False,False,False,False,False,1.0050079892465527,1.0050154878477637
1,87,1.0762264,1.0051716221663578,1.0048873006284176,13.425973333334,0.016624492,31.5106973378996,3_6C-80PER_3_6C,1.0762264,0.016624492,31.5106973378996,13.425973333334,False,False,False,False,False,False,False,False,1.0051716221663578,1.005030767856061
1,88,1.076053,1.0050096704066875,1.0048484471497423,13.4242283333326,0.016655143,31.4613024171945,3_6C-80PER_3_6C,1.076053,0.016655143,31.4613024171945,13.4242283333326,False,False,False,False,False,False,False,False,1.0050096704066875,1.0048484838992702
1,89,1.0749464,1.0039761305148125,1.004846448437137,13.3407666666666,0.016640818,31.5261104126559,3_6C-80PER_3_6C,1.0749464,0.016640818,31.5261104126559,13.3407666666666,False,False,False,False,False,False,False,False,1.0039761305148125,1.0047158932247184
1,90,1.0761249,1.0050768234143015,1.0045814789203067,13.3410366666668,0.016659595,31.5386882952899,3_6C-80PER_3_6C,1.0761249,0.016659595,31.5386882952899,13.3410366666668,False,False,False,False,False,False,False,False,1.0050768234143017,1.004635408935091
1,91,1.0760405,1.004997995683528,1.004569748158476,13.3418666666665,0.016659312,31.5546775467626,3_6C-80PER_3_6C,1.0760405,0.016659312,31.5546775467626,13.3418666666665,False,False,False,False,False,False,False,False,1.004997995683528,1.004615218685187
1,92,1.0748079,1.0038467745822035,1.0047475962212002,13.4276166666668,0.016658721,31.5639489654859,3_6C-80PER_3_6C,1.0748079,0.016658721,31.5639489654859,13.4276166666668,False,False,False,False,False,False,False,False,1.0038467745822037,1.0046138183715394
1,93,1.0759902,1.0049510165975335,1.004691482831806,13.4254550000003,0.016683126,31.5412185265018,3_6C-80PER_3_6C,1.0759902,0.016683126,31.5412185265018,13.4254550000003,False,False,False,False,False,False,False,False,1.0049510165975337,1.0046805046079377
1,94,1.0758985,1.0048653708284347,1.0046606242035503,13.340876666667,0.016674941,31.5740454577777,3_6C-80PER_3_6C,1.0758985,0.016674941,31.5740454577777,13.340876666667,False,False,False,False,False,False,False,False,1.0048653708284347,1.004790354990024
1,95,1.0758245,1.0047962564673296,1.0048537708235032,13.4257883333329,0.016697964,31.566971697417,3_6C-80PER_3_6C,1.0758245,0.016697964,31.566971697417,13.4257883333329,False,False,False,False,False,False,False,False,1.0047962564673296,1.0047323466923697
1,96,1.0758753,1.0048437025422503,1.0048390139734296,13.4256083333331,0.0166901,31.5191702621004,3_6C-80PER_3_6C,1.0758753,0.0166901,31.5191702621004,13.4256083333331,False,False,False,False,False,False,False,False,1.0048437025422505,1.0048180035647016
1,97,1.0758419,1.0048125076819678,1.0048352593824614,13.3418133333325,0.016677959,31.5282169856502,3_6C-80PER_3_6C,1.0758419,0.016677959,31.5282169856502,13.3418133333325,False,False,False,False,False,False,False,False,1.0048125076819678,1.004934468643548
1,98,1.0759112,1.0048772323471649,1.0048517160722272,13.3411049999995,0.016689988,31.4999898719081,3_6C-80PER_3_6C,1.0759112,0.016689988,31.4999898719081,13.3411049999995,False,False,False,False,False,False,False,False,1.0048772323471649,1.00483656011535
1,99,1.0758784,1.004846597873594,1.0048454023819424,13.3417716666668,0.016680306,31.5382938929219,3_6C-80PER_3_6C,1.0758784,0.016680306,31.5382938929219,13.3417716666668,False,False,False,False,False,False,False,False,1.0048465978735939,1.0048426383735485
1,100,1.0759126,1.0048785399161588,1.0048354461780318,13.3407616666673,0.016667154,31.5827153554545,3_6C-80PER_3_6C,1.0759126,0.016667154,31.5827153554545,13.3407616666673,False,False,False,False,False,False,False,False,1.0048785399161588,1.0048352616901952
1,101,1.0758415,1.0048121340908267,1.0048187466540244,13.3426733333336,0.016649913,31.5591217604259,3_6C-80PER_3_6C,1.0758415,0.016649913,31.5591217604259,13.3426733333336,False,False,False,False,False,False,False,False,1.0048121340908267,1.004814443345628
1,102,1.0757886,1.0047627266624153,1.0048009823952646,13.3421916666674,0.016635951,31.6068399907834,3_6C-80PER_3_6C,1.0757886,0.016635951,31.6068399907834,13.3421916666674,False,False,False,False,False,False,False,False,1.0047627266624153,1.0048201506252108
1,103,1.0758218,1.0047937347271272,1.0047851421308818,13.3411699999997,0.016665185,31.6046157341198,3_6C-80PER_3_6C,1.0758218,0.016665185,31.6046157341198,13.3411699999997,False,False,False,False,False,False,False,False,1.0047937347271272,1.0047937173102937
1,104,1.0757833,1.0047577765797957,1.0047894197494476,13.4254349999993,0.016676938,31.6007239838998,3_6C-80PER_3_6C,1.0757833,0.016676938,31.6007239838998,13.4254349999993,False,False,False,False,False,False,False,False,1.0047577765797957,1.0047762852341466
1,105,1.0758278,1.0047993385942438,1.004761344375193,13.3914683333326,0.016684875,31.5383432,3_6C-80PER_3_6C,1.0758278,0.016684875,31.5383432,13.3914683333326,False,False,False,False,False,False,False,False,1.0047993385942438,1.0047613006589369
1,106,1.0758644,1.0048335221836553,1.0047471665913883,13.3577183333332,0.016692117,31.5914167048736,3_6C-80PER_3_6C,1.0758644,0.016692117,31.5914167048736,13.3577183333332,False,False,False,False,False,False,False,False,1.0048335221836553,1.0047536892837128
1,107,1.0756383,1.004622349791144,1.0047368741554503,13.3400499999999,0.016698901,31.5330001125,3_6C-80PER_3_6C,1.0756383,0.016698901,31.5330001125,13.3400499999999,False,False,False,False,False,False,False,False,1.004622349791144,1.004734729751012
1,108,1.0757459,1.004722845808102,1.004706594593464,13.342545,0.016711168,31.5586871828054,3_6C-80PER_3_6C,1.0757459,0.016711168,31.5586871828054,13.342545,False,False,False,False,False,False,False,False,1.0047228458081021,1.0047000717705188
1,109,1.0757282,1.0047063144001078,1.0046615395018463,13.342545,0.016710438,31.5457725075691,3_6C-80PER_3_6C,1.0757282,0.016710438,31.5457725075691,13.342545,False,False,False,False,False,False,False,False,1.0047063144001078,1.0046784753287847
1,110,1.0756657,1.00464794078431,1.004658326618033,13.4271883333333,0.016707964,31.5240944019695,3_6C-80PER_3_6C,1.0756657,0.016707964,31.5240944019695,13.4271883333333,False,False,False,False,False,False,False,False,1.0046479407843099,1.004759525883306
